precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),weather_code (wmo code),temperature_2m_mean (°C),wind_speed_10m_max (km/h),date,minimum_traffic_index,maximum_traffic_index,average_traffic_index
0.9,0.9,0.0,5.0,53,20.1,18.1,2024-09-16,1,72,33.52430555555556
3.1,3.1,0.0,6.0,61,20.1,20.7,2024-09-17,1,78,37.404181184668985
3.4,3.4,0.0,12.0,55,20.1,22.3,2024-09-18,1,72,34.204861111111114
0.4,0.4,0.0,3.0,51,19.9,22.5,2024-09-19,1,72,35.05902777777778
2.6,2.6,0.0,8.0,55,19.6,21.0,2024-09-20,1,74,37.0383275261324
7.0,7.0,0.0,10.0,63,19.3,22.4,2024-09-21,1,63,33.958188153310104
1.6,1.6,0.0,7.0,53,20.2,27.3,2024-09-22,1,56,25.51736111111111
1.0,1.0,0.0,5.0,51,19.1,17.3,2024-09-23,1,74,33.43402777777778
0.1,0.1,0.0,1.0,51,19.9,11.7,2024-09-24,1,72,34.22727272727273
0.0,0.0,0.0,0.0,2,20.8,18.7,2024-09-25,1,74,35.642361111111114
0.0,0.0,0.0,0.0,3,20.9,19.1,2024-09-26,1,80,36.404181184668985
0.0,0.0,0.0,0.0,3,21.2,18.7,2024-09-27,1,74,36.21180555555556
0.0,0.0,0.0,0.0,3,22.2,17.8,2024-09-28,1,71,36.04577464788732
1.8,1.8,0.0,1.0,61,22.1,15.4,2024-09-29,1,58,28.690972222222225
34.0,34.0,0.0,14.0,65,16.8,27.6,2024-09-30,4,71,38.10320284697509
0.4,0.4,0.0,4.0,51,16.0,19.1,2024-10-01,1,74,34.6875
0.2,0.2,0.0,1.0,51,17.6,14.7,2024-10-02,1,71,34.02491103202847
0.0,0.0,0.0,0.0,3,18.2,9.9,2024-10-03,1,76,35.35664335664336
0.0,0.0,0.0,0.0,0,21.3,16.0,2024-10-04,1,72,36.13235294117647
0.0,0.0,0.0,0.0,3,24.1,10.1,2024-10-05,1,67,35.41549295774648
0.1,0.1,0.0,1.0,51,22.2,15.4,2024-10-06,1,58,27.277777777777775
1.3,1.3,0.0,7.0,51,19.1,20.3,2024-10-07,2,71,35.536585365853654
0.0,0.0,0.0,0.0,3,18.4,19.5,2024-10-08,1,80,37.63028169014085
0.5,0.5,0.0,1.0,53,19.0,19.2,2024-10-09,1,78,36.54895104895105
0.3,0.3,0.0,2.0,51,21.2,17.4,2024-10-10,1,80,38.14685314685315
0.0,0.0,0.0,0.0,3,22.5,20.5,2024-10-11,1,80,37.27208480565371
2.3,2.3,0.0,10.0,53,19.6,22.7,2024-10-12,1,83,37.55434782608696
0.0,0.0,0.0,0.0,3,16.6,16.7,2024-10-13,1,58,25.503472222222225
0.0,0.0,0.0,0.0,3,15.9,14.1,2024-10-14,1,72,32.71875
0.0,0.0,0.0,0.0,3,16.3,20.1,2024-10-15,1,78,37.12891986062718
0.8,0.8,0.0,8.0,51,14.9,28.5,2024-10-16,1,80,38.5583038869258
1.6,1.6,0.0,11.0,53,13.3,28.6,2024-10-17,1,80,40.65277777777778
1.2,1.2,0.0,6.0,53,12.5,22.4,2024-10-18,1,9,2.2333333333333334
